"","GSP1","COS1","GSP2","COS2","GSP3","COS3","GSP4","COS4","GSP5","COS5","combined"
"H2AFJ",0.000490760516646982,0.000490760516646982,3.14660075695361e-06,3.14660075695361e-06,5.06306589320715e-07,5.06306589320715e-07,7.49634345376116e-07,7.49634345376116e-07,3.78965001379683e-07,3.78965001379683e-07,7.97743523239802e-07
"LTBP2",0.000186736337764448,0.000186736337764448,2.89234299488683e-06,2.89234299488683e-06,2.35035308926435e-06,2.35035308926435e-06,2.95679603016241e-05,2.95679603016241e-05,0.000401145916160361,0.000401145916160361,6.15099329481783e-06
"RPL13",2.53407652667679e-09,2.53407652667679e-09,1.8321878053268e-11,1.8321878053268e-11,1.09056073455612e-11,1.09056073455612e-11,1.91697281687707e-11,1.91697281687707e-11,2.68341337871434e-11,2.68341337871434e-11,2.11772821501199e-11
"PSME4",0.0612760477038393,0.0612760477038393,0.0258854995099342,0.0258854995099342,0.0180941646584644,0.0180941646584644,0.00946771336471364,0.00946771336471364,0.00868942983518128,0.00868942983518128,0.0151165045832684
"ARPC3",0.0303891528344777,0.0303891528344777,0.00228398005666341,0.00228398005666341,0.000112630066991803,0.000112630066991803,2.72738518793947e-05,2.72738518793947e-05,2.92734883642343e-05,2.92734883642343e-05,6.23635697798441e-05
"BANF1",0.590542822081226,0.590542822081226,0.615213415552479,0.615213415552479,0.57421815852499,0.57421815852499,0.486292105393409,0.486292105393409,0.283475153162516,0.283475153162516,0.503587618780913
"CAST",0.00559732979474492,0.00559732979474492,3.57044034722254e-05,3.57044034722254e-05,4.411566049356e-06,4.411566049356e-06,6.97239586056053e-06,6.97239586056053e-06,3.22691301332112e-05,3.22691301332112e-05,1.16475356699564e-05
"UQCR11",0.227576315068378,0.227576315068378,0.517106413814417,0.517106413814417,0.630120035859189,0.630120035859189,0.573702525623012,0.573702525623012,0.562549497719365,0.562549497719365,0.485367142571409
"MYL9",0.0498159414515638,0.0498159414515638,0.0360073690593014,0.0360073690593014,0.0325357109434399,0.0325357109434399,0.0436093587205186,0.0436093587205186,0.0608174171985816,0.0608174171985816,0.0424019070959065
"FUS",0.0777513471989344,0.0777513471989344,0.069272946733574,0.069272946733574,0.0868000466680173,0.0868000466680173,0.125566175169544,0.125566175169544,0.160344408977271,0.160344408977271,0.0945946178822316
"IFI6",3.85530706292769e-06,3.85530706292769e-06,6.26941742964959e-08,6.26941742964959e-08,4.71479475461223e-08,4.71479475461223e-08,2.19371727760986e-06,2.19371727760986e-06,2.71521463012236e-05,2.71521463012236e-05,1.31883195697569e-07
"POLD4",0.11168946831927,0.11168946831927,0.12881018444146,0.12881018444146,0.191336861262269,0.191336861262269,0.207715909076368,0.207715909076368,0.246818416881039,0.246818416881039,0.163638695436551
"OPA1",0.00559902019887915,0.00559902019887915,4.59800314490666e-05,4.59800314490666e-05,3.22818876619113e-06,3.22818876619113e-06,1.57161621161528e-06,1.57161621161528e-06,1.04870917727595e-06,1.04870917727595e-06,2.60208059665867e-06
"SNX9",0.00155629709509086,0.00155629709509086,0.000106123248533985,0.000106123248533985,3.33105455897487e-05,3.33105455897487e-05,1.16979339555012e-05,1.16979339555012e-05,4.02368979612877e-06,4.02368979612877e-06,1.33654331765376e-05
"FAH",0.200728576657144,0.200728576657144,0.156625089454321,0.156625089454321,0.103948320821347,0.103948320821347,0.145116366415579,0.145116366415579,0.300550013423938,0.300550013423938,0.162150461001705
"SLC39A10",0.414615660395869,0.414615660395869,0.34791744780941,0.34791744780941,0.388716127272196,0.388716127272196,0.36755875373168,0.36755875373168,0.295462452611571,0.295462452611571,0.360268441050866
"TRAPPC13",0.485464147239911,0.485464147239911,0.432413998716536,0.432413998716536,0.257236698505422,0.257236698505422,0.103948468221262,0.103948468221262,0.05365040303302,0.05365040303302,0.146998684713501
"DUSP10",0.0416316374205365,0.0416316374205365,0.075747531376956,0.075747531376956,0.187463023005212,0.187463023005212,0.309138620113189,0.309138620113189,0.405214999592896,0.405214999592896,0.107679397236365
"HSP90AB1",0.0314179911250339,0.0314179911250339,0.0106296151783258,0.0106296151783258,0.00372747470546964,0.00372747470546964,0.00503893623287133,0.00503893623287133,0.0105710749128349,0.0105710749128349,0.00727639093425225
"MBD2",0.142504984351735,0.142504984351735,0.0202172558169238,0.0202172558169238,0.00259135861114368,0.00259135861114368,0.00118648098279084,0.00118648098279084,0.00125115782080387,0.00125115782080387,0.00239929288498597
"TXNIP",0.00307488715369209,0.00307488715369209,0.000642128409357845,0.000642128409357845,0.00232922719451323,0.00232922719451323,0.0369130960948115,0.0369130960948115,0.166114739426078,0.166114739426078,0.00213282318588637
"ANXA9",0.043066654048919,0.043066654048919,0.0164504702683852,0.0164504702683852,0.018848490721985,0.018848490721985,0.0339583005531456,0.0339583005531456,0.0532479020109627,0.0532479020109627,0.0269993007899294
"DPP3",0.568592046567056,0.568592046567056,0.668806773986403,0.668806773986403,0.751836750403075,0.751836750403075,0.797580817882572,0.797580817882572,0.816945930120698,0.816945930120698,0.74064052861314
"TMBIM6",0.000518953291847257,0.000518953291847257,8.47147258220549e-05,8.47147258220549e-05,9.77949350040586e-05,9.77949350040586e-05,0.0001785675084085,0.0001785675084085,0.000338478606943693,0.000338478606943693,0.000153792798515129
