"","GSP1","COS1","GSP2","COS2","GSP3","COS3","GSP4","COS4","GSP5","COS5","combined"
"gene2116",0.539756445354209,1,0.888547384155158,1,0.79246553905778,1,0.499064313899676,0.994651074444177,0.388598656147737,0.762992457591201,0.980113648233041
"gene2117",0.304515721764963,1,0.58595431532662,1,0.585665295449799,1,0.638709595987028,0.999924457549959,0.689460528304244,1,0.980142969121293
"gene2118",0.679298072553564,1,0.548956728536631,1,0.56173232587661,1,0.581877446621151,1,0.393810687529697,0.99054849447699,0.980357981589058
"gene2119",0.151933772955097,1,0.173954629377243,1,0.197569341589535,0.945839593109013,0.126833407200553,0.999973531802973,0.125772425564924,0.95658541802368,0.967897853611169
"gene2120",0.0764308039340895,1,0.0226953232923466,1,0.020002312037164,1,0.230512538262362,0.998562915516543,0.657612309967716,1,0.989872883057351
"gene2121",0.566235762311902,1,0.6623395693591,1,0.675955363459695,0.999999550413238,0.75981348230914,1,0.776424634459727,0.772789910381263,0.975944149750568
"gene2122",0.600659538814024,1,0.582501369575443,1,0.441987130960404,1,0.45867174523077,0.99999997884201,0.685290611733532,0.994305292947406,0.982727625343682
"gene2123",0.161211991081749,1,0.118370689081677,1,0.0912276279117843,0.999972881380234,0.0546220415975915,0.999999910772077,0.076084715738752,0.999284323374436,0.977537027569885
"gene2124",0.487470892417226,1,0.534070086456402,1,0.324498014431011,1,0.301518051354762,0.999985226913498,0.503584515706074,0.999994866900392,0.979861273833036
"gene2125",0.419941569196665,1,0.413509369694882,1,0.387836006940025,0.999974101421758,0.497672532606289,0.99994349590693,0.701400100498738,0.954831563346511,0.976307901322455
"gene2126",0.133013881743604,1,0.0352776798054826,1,0.0307546828018317,1,0.237374698561296,0.967727233009388,0.705677597436127,1,0.972444448847153
"gene2127",0.800896734354678,1,0.866072896912025,1,0.620007020832391,1,0.396093714099532,1,0.323822460108451,1,0.980395631508391
"gene2128",0.892548014176633,1,0.890481349293172,1,0.837374110777187,0.999979034283973,0.638051277064553,1,0.538964759420504,1,0.980975044382113
"gene2129",0.418908434429591,1,0.250440983913549,1,0.346652213520741,1,0.444160499975165,0.998493591589557,0.523755470909258,0.936743504973446,0.989730416141531
"gene2130",0.231543574353564,1,0.350063990265423,1,0.38239014179117,1,0.421508953497837,1,0.457119529718617,0.887469453914989,0.975102023721863
"gene2131",0.0412119452226476,1,0.146885948644531,1,0.585060828972798,1,0.876015333712753,0.888662857069973,0.985354813232231,0.628671579065655,0.971995054132666
"gene2132",0.161725118327294,1,0.272417135852433,1,0.228805883893987,1,0.167340432934846,0.982543592682019,0.167450743807545,0.997637360797317,0.986807835966314
"gene2133",0.710466993333831,1,0.646355514451734,1,0.600538853178882,0.999387634873142,0.682816286590363,1,0.821774249837694,0.99991157255179,0.980489667198138
"gene2134",0.852961206215223,1,0.751881920509047,1,0.67115832927984,0.999999334806478,0.636816819545262,0.854368823408347,0.491482353093489,0.690682081125518,0.968960225361207
"gene2135",0.279004692808186,1,0.0878450664833904,1,0.204986934324497,0.999999662596442,0.369032697884347,0.988026112370405,0.424776628244771,0.997060849960863,0.985796429944979
"gene2136",0.676592505965072,1,0.474163120714985,1,0.164355009048062,1,0.188325420405134,1,0.215547872157165,1,0.979511732254654
"gene2137",0.728846121004555,1,0.506599694316564,1,0.547233746095607,1,0.756327389752991,0.999977426751101,0.908092540921635,1,0.980680100310835
"gene2138",0.885665612126446,1,0.856543771757862,1,0.782603690918158,0.999999939747627,0.740217828307924,1,0.7952449432031,0.973319331805813,0.978440659357042
"gene2139",0.379018420003341,1,0.462099109177929,1,0.429101327358972,0.999996167899642,0.447354691557394,0.891723968747397,0.292746028004833,0.999958496692677,0.975265801483763
"gene2140",0.839045845801542,1,0.403921007005339,1,0.280444484331593,1,0.489411307196325,1,0.773793904510619,0.541830265846463,0.975414447355231
"gene2141",0.0962701502371638,1,0.0265648464926744,1,0.00533187654781631,0.902142086649192,0.000918716640841977,1,0.00108077597371681,0.969204130279993,0.00524412993871626
"gene2142",0.0793244756334598,1,0.0328430265198327,1,0.0702984728617061,0.999992516345583,0.24142009282782,0.993830926898343,0.356492053045891,0.996733059174694,0.985856080752653
"gene2143",0.528348639876885,1,0.328084818268321,1,0.23584856611324,1,0.219922748713141,0.99986206403431,0.401218762425889,0.999795517905701,0.979619377479984
"gene2144",0.216631164144177,1,0.409598352189137,1,0.525537047308789,1,0.745372462213544,0.880020650138875,0.665485868439175,0.432075272149875,0.96758811832446
"gene2145",0.141307703066861,1,0.273954964438126,1,0.376205658474874,0.999901024605242,0.400652460292296,0.854304413763839,0.297156034310077,1,0.974564391634875
"gene2146",0.526249252672396,1,0.728496884269599,1,0.810919829382518,1,0.686849331817668,0.771160784401236,0.756170234309561,0.913619587583384,0.969585790997041
"gene2147",0.362236888046401,1,0.300058066394778,1,0.388895936348643,0.999974950664342,0.2730521223223,1,0.331482940637321,0.687482523396352,0.974578815846818
"gene2148",0.00273038222205479,1,0.000281535720077608,1,0.000412884103718536,1,0.00115914512628623,0.988797811139972,0.00624815091832653,0.0352431279961301,0.0014281486091845
"gene2149",0.107796484157282,1,0.355689750679084,1,0.650450070796066,1,0.880863076766976,0.999899701478653,0.97902077123375,0.999965003997896,0.98172475890679
"gene2150",0.482411745511258,1,0.500297693098008,1,0.27825327004469,0.999998190303051,0.188228914880508,0.995053860502333,0.193488591700689,0.935128666663798,0.980234089940624
"gene2151",0.08223729278837,1,0.0415812036308785,0.999989891660298,0.182136630724166,1,0.290381628803476,0.99009497487042,0.341846415790097,0.98305087521883,0.975947140460304
"gene2152",0.211396824459758,1,0.164396645463313,1,0.60584836378916,1,0.905981661985352,1,0.916119512607182,0.996738324367941,0.986119093766073
"gene2153",0.929802545859705,1,0.935510780704331,0.999988643533483,0.877339835515858,1,0.864528418416318,0.999999736246173,0.865774726904281,0.998457166931924,0.990903361368052
"gene2154",0.356351029403174,1,0.325884413118088,1,0.103312100249604,0.546120409335953,0.21145409469852,0.996646734209264,0.41615689571947,1,0.982803069112615
"gene2155",0.165981878397388,1,0.0545976777112189,1,0.116548238678575,0.99978142737295,0.396257940629891,0.999999956967727,0.561340740904846,0.058064918867305,0.971552746464526
"gene2156",0.59981458652236,1,0.683101617617391,1,0.925915804346934,1,0.872739876802735,0.999864499488039,0.845152958058081,0.9148008246925,0.977362926111502
"gene2157",0.827322255122349,1,0.922772270368295,1,0.809749234253636,1,0.544661096320536,0.968682886065915,0.580994774583867,0.996771485452554,0.984978988580343
"gene2158",0.801558999525793,1,0.252680961173963,1,0.119797658602815,1,0.284797964278123,1,0.331465595361485,0.918074895886055,0.975099297324768
"gene2159",0.523621611795003,1,0.589984250456819,1,0.60380101205995,1,0.581673490033272,0.826204724968798,0.667168807132717,0.988940023019718,0.975070123174224
"gene2160",0.639065179744524,1,0.797006601148996,1,0.701396953449484,1,0.488707975135656,0.999816383333379,0.302293001256896,0.968704779252998,0.977175255674033
"gene2161",0.819799631500753,1,0.859373030120999,1,0.774115441198544,0.993026454384028,0.681733516149471,1,0.644134841657818,0.989693698724129,0.982131663775636
"gene2162",0.293498194990119,1,0.177658112164325,1,0.115702856003365,0.999222814149311,0.205258453448298,1,0.275928294826491,0.503819244476098,0.973563094385398
"gene2163",0.495049521496609,1,0.199841806598411,1,0.195407161554517,1,0.575722650231805,0.999710355607255,0.833127040755607,1,0.979913878728032
"gene2164",0.676006668727388,1,0.733049768306996,1,0.801529264914213,1,0.74159998948998,0.979553182700742,0.504553773684567,0.989359944860221,0.978049413338416
"gene2165",0.320825112766944,1,0.395139167791838,1,0.149046881720866,0.999999179507883,0.0794533836474316,0.999834682046281,0.0547914494429529,1,0.978302735316036
"gene2166",0.0705464103464369,1,0.128980936523966,1,0.410421523240587,1,0.352928047881676,0.999996226577973,0.31463943987287,0.998471230816632,0.990277070033449
"gene2167",0.914391075371176,1,0.913696603019838,1,0.765668156467481,0.976467617146015,0.639051630487943,0.99880495675372,0.403648934591394,0.999999915422233,0.991708331163663
"gene2168",0.915374533589718,1,0.684490925094258,1,0.364746042427402,1,0.236439204359695,0.999899576309471,0.42568644708875,0.991708803644973,0.981099141849261
"gene2169",0.0925752935318034,1,0.423230843353224,1,0.503394237572694,1,0.311220748221748,0.209175995692449,0.328413766796852,0.998807440971628,0.991066809052423
"gene2170",0.381543988603943,1,0.139992238574237,1,0.0420438689598345,0.999997722070861,0.057355911023705,0.999270425509704,0.065331052098299,0.989897298627763,0.97704778690228
"gene2171",0.204093455602252,1,0.15357405612176,1,0.109571283143776,0.999998693051787,0.316966475908003,0.997578518491386,0.478291289874877,0.99998093086543,0.987374137616185
"gene2172",0.0835742501269783,1,0.0600337631788461,1,0.0235694416786267,0.998744547148955,0.0470695254927713,1,0.0380582368242942,1,0.990731777047727
"gene2173",0.0142928237471711,1,0.00145745232246619,1,8.28887358337305e-05,0.997373789908212,0.000173019675081099,0.97493332376126,0.00520787134224587,1,0.000553353401208212
"gene2174",0.000503948672214372,1,2.69502038718894e-05,1,0.000365395112008171,1,0.0180937955791861,0.999955840456911,0.12120572193027,1,0.000241605486502205
"gene2175",0.37579819231795,1,0.212701871788981,1,0.112797672453289,1,0.0872231960956947,0.885916957747405,0.217913714464298,1,0.973707219403005
"gene2176",0.203297105225361,1,0.264696596316298,1,0.413242665893305,1,0.434223320986101,1,0.694670788047815,0.971139482148919,0.976677010533065
"gene2177",0.8011337310858,1,0.789164904071757,1,0.922190972869148,0.999828388740392,0.762116220544911,0.525123483091896,0.41875406908528,0.690383577888417,0.969404729415633
"gene2178",0.888760403167854,1,0.784664988791597,1,0.563969544313142,0.999934382891646,0.305848737428644,0.999999969646179,0.250447508465364,0.999999527334084,0.98032766814017
"gene2179",0.14668729688414,1,0.234863817975206,1,0.339401061185872,1,0.482796793211492,0.99975687730097,0.752504138336108,0.872931329572891,0.974977642427408
"gene2180",0.231891959059569,1,0.440931631131981,0.999936243155341,0.488521621187428,1,0.798618410715582,0.463701787287342,0.944749947697738,0.782636692812902,0.968982904810541
"gene2181",0.446452337211634,1,0.268280385844567,1,0.455830263179066,1,0.767369642973414,1,0.80184601211779,0.11834650464454,0.974795255007472
"gene2182",0.668329922556109,1,0.391748924893055,1,0.352145601475353,1,0.536347807869164,0.999991278254321,0.521588823857974,0.999405664284555,0.98000868005019
"gene2183",0.199178018974086,1,0.29949978196498,1,0.141969041223206,1,0.353525998720967,0.998622414970618,0.890740807275458,1,0.991072151150441
"gene2184",0.583047404235819,1,0.464674643733301,1,0.197733127113036,0.437931834466005,0.106462216135188,0.999936486604865,0.0849123245347799,0.999761975401737,0.973382096469149
"gene2185",0.382230096769294,1,0.442897634365349,1,0.20009403853994,0.999997987936217,0.0533274401651952,1,0.027125809444597,1,0.977227345569133
"gene2186",0.0281131881106425,1,0.00178033505155972,1,0.00206663144721519,1,0.0449625094452466,0.999975393148886,0.216194091389921,0.991529284736079,0.0169582291562086
"gene2187",0.205282799117166,1,0.333952756014221,1,0.393192790255782,0.999691189784793,0.29496208543961,1,0.150872765049006,0.455916757158281,0.97400739387483
"gene2188",0.337581976977488,1,0.0526025557435288,1,0.00736323949161677,1,0.010627791346925,1,0.0124297045538119,1,0.941491118058425
"gene2189",0.598620106856262,1,0.459434433729042,1,0.536548778316775,1,0.674156507732064,0.999802703521007,0.939515708434184,0.779843390316922,0.976395718241167
"gene2190",0.387794342358753,1,0.166597526423596,1,0.140138749495696,1,0.357272263662579,0.999998011552212,0.63971981440533,0.807220105291962,0.974485904578649
"gene2191",0.874053582243112,1,0.78763702289309,0.998473997727769,0.676152710501142,1,0.738195617097392,0.999999971352245,0.595781634062579,0.998956394638882,0.994821146298759
"gene2192",0.0572247364360845,1,0.125780225679679,1,0.267459216176434,1,0.361581996616277,0.999994311897615,0.483080938985081,0.231412209975581,0.972823994005972
"gene2193",0.638811527521943,1,0.499949350659127,1,0.373497486016691,0.707350554048465,0.493493666002488,0.99999997772724,0.614685721200329,1,0.975268447237284
"gene2194",0.317606898399299,1,0.148855318654717,1,0.395284296702573,0.999999884427778,0.663761138511084,1,0.855096991836928,1,0.979974670813699
"gene2195",0.0278040808251164,1,0.0437799165671751,1,0.018596996181403,0.998142430428658,0.00531676916300228,0.999999971929619,0.0071860668856234,0.999957434576067,0.979974978301151
"gene2196",0.281489703324654,1,0.202534477294139,1,0.588829890453821,0.999893178630639,0.747247033356134,1,0.53164127525907,0.315811963577858,0.974755228248417
"gene2197",0.0277262037912821,1,0.00301268829702939,1,0.0246032230672268,1,0.208862311015404,1,0.425264709934747,0.966197770648397,0.650343842192634
"gene2198",0.0582816484075213,1,0.00615903099637971,1,0.00318650389996522,1,0.0144914053419287,0.999925835512357,0.0992752966073929,0.780557985647817,0.0587944548704711
"gene2199",0.10519326281133,1,0.0554522599101708,1,0.0258016382168165,0.999999076958548,0.0341223105764774,0.921933128767718,0.0670562302732908,0.999998964117598,0.967098437151008
"gene2200",0.648322976397201,1,0.350144958603332,1,0.197893333371235,1,0.431646455811909,1,0.550733667112241,0.999999305498376,0.979835259187299
"gene2201",0.0153815449839847,1,0.00133987184217066,1,0.00127083470178035,1,0.0380546328734663,0.829662715338654,0.313366146581083,1,0.00818652620237659
"gene2202",0.0811929377274252,1,0.0406017787693972,1,0.0627896287287224,1,0.117179393527675,0.905597329406996,0.208150563527083,0.808203737826349,0.960246662275579
"gene2203",0.762304605161885,1,0.77171911719291,1,0.810243679577149,1,0.749710754169377,0.978864526297737,0.743895851212762,0.999317952963813,0.978522607976658
"gene2204",0.456729814241075,1,0.413468159666268,0.999999249592958,0.308208614916145,1,0.304914575114005,1,0.430650116470503,0.982474633825006,0.977838309074527
"gene2205",0.605497126142795,1,0.418499100211511,1,0.125548129456096,0.992696344234521,0.0452258417791498,1,0.025499890195553,0.999424363438059,0.978681694518646
"gene2206",0.0959616759469786,1,0.0623178654756384,1,0.11191383542007,0.999947147600132,0.330169744346821,0.999620924962297,0.527675286840604,0.992440073605076,0.979866799976756
"gene2207",0.677974776843511,1,0.83666540442687,0.999999974653072,0.838089128526011,1,0.793523003149494,0.953772094767979,0.844668987724497,1,0.977544486959689
"gene2208",0.563856285393658,1,0.280812914553532,1,0.0542157674901345,1,0.09096769495363,0.999512760909762,0.246742791321215,1,0.978560543683627
"gene2209",0.713697747044919,1,0.470883842046155,1,0.243922330435076,1,0.25846139710773,0.999999977989313,0.317692609519924,0.623757330081347,0.974742737740904
"gene2210",0.944068089510054,1,0.711279009955493,1,0.432621808192396,0.999659388412413,0.436534972038821,1,0.612197919053141,0.536937020269044,0.97624780020918
"gene2211",0.35135994244575,1,0.374245709870931,1,0.304495093599744,0.998066304301377,0.43877958776268,0.997557936366214,0.652330838250511,0.951063389627627,0.991251276765642
"gene2212",0.500872332614309,1,0.322240709604072,1,0.209703669926864,0.997410353887807,0.323067918124864,1,0.520497303076989,1,0.987157663702464
"gene2213",0.353935947861993,1,0.591064384790764,1,0.605409693282123,1,0.655635516565641,0.997111616512437,0.715794045593795,0.999949792391998,0.98668734020488
"gene2214",0.628343681738163,1,0.637296583893269,1,0.736769048754533,0.999234459263801,0.786551414833463,1,0.921304316233262,0.890050511980491,0.976822144995858
"gene2215",0.171210068382995,1,0.255491909680796,1,0.382261970779388,1,0.678312583932278,0.99488021027049,0.81976330047555,0.997639532006343,0.989090046283245
"gene2216",0.479490202270774,1,0.424982968374595,1,0.364363743531472,1,0.647615732026039,1,0.570258855899957,1,0.980015431182575
"gene2217",0.0171352825865267,1,0.0810564037281016,1,0.297655400745968,0.999996587629206,0.763529898090454,0.999999818450731,0.897548048732537,1,0.977310583387972
"gene2218",0.376610185918072,1,0.215958807279572,1,0.151222727594991,0.981341613707879,0.167567895277435,1,0.193902302628397,0.774021197187618,0.970315069949511
"gene2219",0.098973798348893,1,0.0989061241910872,1,0.172973620203336,0.999997759566816,0.445683385509742,0.772404744162267,0.602323954171726,0.99999687613444,0.973690970924057
"gene2220",0.34142505664173,1,0.246500419826699,1,0.17888528337763,1,0.395056109488282,0.979978760073811,0.635262925175559,0.987246172025966,0.97615473457216
"gene2221",0.638681949247137,1,0.433531338460233,1,0.348890666293843,1,0.386121771490576,0.999927892425745,0.353349982749005,0.901182801853555,0.975425031910709
"gene2222",0.328205885598537,1,0.561141581542979,1,0.775119808577504,0.999999926324691,0.563503984352598,0.972704020870907,0.409344153132711,0.999997382071765,0.977235933111976
"gene2223",0.662311083983675,1,0.845067935298171,1,0.602586178980798,1,0.253882842592809,0.999831660536904,0.230746523406672,0.99999982217329,0.980104261392232
"gene2224",0.065447164121089,1,0.202325416281487,1,0.294953020123259,1,0.537378522716767,0.971060203607754,0.698717511981077,1,0.975965647544442
"gene2225",0.473721191880483,1,0.175546460768957,1,0.246656847790223,1,0.551426664944907,1,0.690057390234638,0.999999835854674,0.979780562141445
"gene2226",0.793914844643524,1,0.791483894991323,1,0.308557854266301,0.999999186259146,0.164741833449513,0.999991181042539,0.267481823740895,0.999422416760533,0.979929821404151
"gene2227",0.712974508075389,1,0.535504331497326,1,0.66748811052557,1,0.694511220979645,1,0.640195482657298,0.899359448059827,0.976110834622171
"gene2228",0.940640425236194,1,0.43266852680968,1,0.108937237199529,1,0.0727006967737016,1,0.0924292506310376,0.999918746613343,0.979323692454746
"gene2229",0.242595110255202,1,0.257969624030232,1,0.22899106109627,0.962754889513338,0.251979171978149,0.996813780543158,0.227630698113688,0.767747736186393,0.981062478783137
"gene2230",0.594301665982306,1,0.167562129087143,1,0.0655249934679991,1,0.211696824609259,1,0.308192743485798,1,0.978941560858659
"gene2231",0.111589263724779,1,0.164377930704007,0.999999975246667,0.411255295292808,1,0.5167332583643,0.975786832600451,0.458507332633717,1,0.976558288457428
"gene2232",0.00983367777497546,1,0.0672613624238286,1,0.149601341405141,0.999993658140083,0.330657816680269,0.999999805550561,0.593944650573175,1,0.973497606405794
"gene2233",0.580261973324827,1,0.568439084147341,1,0.226670426710905,1,0.352935777788627,1,0.478506146678213,0.999954753935195,0.979862148247749
"gene2234",0.468198468585825,1,0.408673246277602,1,0.166716336378551,1,0.0570874076379008,0.999985609753486,0.0688071191673293,1,0.978365798909304
"gene2235",0.602827928388075,1,0.50485787160152,1,0.575099259229273,1,0.529416453572324,0.99999997859971,0.694569953309233,0.53344674018797,0.975330530201981
"gene2236",0.474100318771626,1,0.483602728476663,1,0.36045800732589,0.999994056553371,0.298754901481392,1,0.233650480847489,0.908319116671428,0.975223823281251
"gene2237",0.555933081111978,1,0.675480943259848,1,0.434826338961267,1,0.483902947045811,1,0.519175606257765,1,0.980093883025091
"gene2238",0.79385442406661,1,0.76418980935534,1,0.660793803730567,1,0.43041156089017,0.999999947975998,0.426401652714215,0.999993019191487,0.980329307013407
"gene2239",0.878997754023354,1,0.937432362718679,1,0.827652834710944,1,0.671331784900626,1,0.539946510899495,0.998587375697779,0.991221828670958
"gene2240",0.427725193730463,1,0.108572760092848,1,0.110826073887131,1,0.399326925095761,1,0.382098552307107,1,0.979168451838531
"gene2241",0.350114737294259,1,0.294879824647073,1,0.289596833951133,1,0.580713422932999,1,0.880883563806733,1,0.980115345580202
"gene2242",0.595753837469423,1,0.565568749421093,1,0.576870706947201,1,0.586243860163758,0.997666910644422,0.674284435536038,0.998724432160883,0.993411863824727
"gene2243",0.66527679113301,1,0.832783936868325,1,0.930437678358533,1,0.949702959903978,0.999844997795652,0.943902624919108,0.999949290328874,0.982115477528595
"gene2244",0.346174106654363,1,0.301715199803826,1,0.26731905860499,0.656875334521137,0.62945568781825,0.999950227488741,0.942665221607349,1,0.975859008213374
"gene2245",0.28603221644859,1,0.0892679005605681,1,0.00965812381622344,1,0.00233701587126323,0.999994807252137,0.00177480584041245,1,0.0164218559919671
"gene2246",0.199803915270423,1,0.291497225271748,1,0.329865864173224,1,0.448546853112453,0.935407263219515,0.691182752287319,0.988602934676727,0.974794638060375
"gene2247",0.48142561449648,1,0.641690866312857,1,0.72017047170826,1,0.755185343220778,0.79953484570927,0.74445681652816,0.969406116318071,0.9712594430224
"gene2248",0.872819032441685,1,0.797598506239443,1,0.826526614241615,1,0.869465116360335,0.989801189101729,0.872129107160656,0.467017938866165,0.97673645651384
"gene2249",0.615830028820506,1,0.16175265665407,1,0.0486233081613807,1,0.0692356529135496,0.85393632915748,0.182506640457423,1,0.972467192958711
"gene2250",0.370540413215549,1,0.544964191114809,1,0.29636478233573,1,0.219741593012517,0.999997066709173,0.216234484818019,0.999999947166248,0.979573884225455
"gene2251",0.794844525266909,1,0.549220199078565,1,0.477379115420167,0.987961366281226,0.450962440321853,1,0.315434778508136,0.97957794831906,0.976984255173605
"gene2252",0.939173818982912,1,0.941757576952998,1,0.933708948093847,0.999983029838055,0.850590001696502,0.999999544435271,0.735474254754247,0.996167300338374,0.986079622364891
"gene2253",0.247035068815584,1,0.540165343596277,1,0.792283156278943,0.999943570313732,0.987821085747044,0.858771894098274,0.999975066433625,1,0.983061766459904
"gene2254",0.285739388414974,1,0.194290250396871,1,0.362014859088874,0.999999934967859,0.603907902207512,1,0.536355897688196,0.99910150384573,0.979735589622206
"gene2255",0.946947797907727,1,0.857378453969475,1,0.361419495243987,1,0.120784834105332,0.999999977580249,0.125003653695669,1,0.980344726841057
"gene2256",0.139201021290034,1,0.0403190106518831,1,0.0449882434877582,1,0.165746110130863,1,0.476591543651835,0.412551411153439,0.970654722008635
"gene2257",0.284538327204407,1,0.374693064050814,1,0.39853466736843,0.999999855964437,0.582903462557038,0.551892070052501,0.941110989889855,0.749912901866907,0.968489388100109
"gene2258",0.394344449566828,1,0.167095130452877,1,0.0756972795475579,0.99999282044316,0.119542945693,1,0.156430412496672,0.887120777937805,0.973398800564688
"gene2259",0.306134507793878,1,0.146432397174339,1,0.0776828997542429,1,0.152407066078359,1,0.519884879894271,0.997441291385376,0.986912864726693
"gene2260",0.497514616404486,1,0.547092904885869,1,0.513000916613798,1,0.247500834316182,0.916347258622034,0.223261557175361,0.999618616457245,0.975370560403455
"gene2261",0.618659984372324,1,0.418758524005618,1,0.347524802158937,1,0.289781271078064,0.686296662974623,0.224860897698937,0.935901603706052,0.967854597333032
"gene2262",0.0826759097050873,1,0.0674233705673,1,0.0230928505275706,1,0.0557543746715524,1,0.317064722144051,1,0.975680370207256
"gene2263",0.773842173713924,1,0.502782866569641,1,0.333156124632347,1,0.669214293387353,1,0.829641915780972,0.913318463559775,0.976241889253048
"gene2264",0.476809800055761,1,0.450343098146219,0.999999968896667,0.254073876373011,1,0.34288136193906,0.999910607416395,0.4595562330774,1,0.979782607935021
"gene2265",0.900984893058198,1,0.90367168098688,0.999999923555405,0.964089391833003,0.999649793106211,0.978788352693942,0.99999988708168,0.903254253572482,0.704552797743248,0.980296400176607
"gene2266",0.667422041325866,1,0.103681981030318,1,0.0921683484094502,0.999993909212137,0.357024714161736,0.999999970144053,0.375779622460823,0.967969047331113,0.975666412051851
"gene2267",0.19000629118285,1,0.344876228603747,1,0.326230486453497,1,0.588270931771008,1,0.812196702148384,0.931872756518217,0.975758171429431
"gene2268",0.128080898507756,1,0.19280188930895,1,0.412037805643419,0.999319758960054,0.617150277851319,0.99999951987049,0.747013017347796,0.805121129121016,0.974789337805093
"gene2269",0.957824971089354,1,0.852737819664577,1,0.703119572972327,1,0.690141191982159,1,0.637185948483804,0.772967069980261,0.977274264987474
"gene2270",0.117606366930082,1,0.0312289963585646,1,0.00912493724343022,1,0.0118152716677099,0.682737772610411,0.106408746923963,1,0.937779642546804
"gene2271",0.0461615898818442,1,0.0117501003014548,1,0.0040452326931697,1,0.0168773394075938,0.999316784449466,0.0832044037722323,0.998930496505438,0.989017399947483
"gene2272",0.558419028321208,1,0.467016254732249,1,0.564898985856237,0.999999850423484,0.745299437430267,1,0.771464980571905,0.999999907841302,0.980316356735212
"gene2273",0.479823983037643,1,0.815544297469826,1,0.898466045341339,1,0.956370176497898,0.999994881537768,0.88257076970911,1,0.981666673096211
"gene2274",0.895317897260839,1,0.875134499967855,1,0.456646110686991,0.999747100854758,0.241706103990469,0.999796000916817,0.25270116106776,0.999514979431087,0.980409463508572
"gene2275",0.76306281437708,1,0.963713451601981,1,0.985388942116414,1,0.932603372733804,0.999999025641183,0.70577696412064,0.987672570379064,0.98326995415788
"gene2276",0.469746864428948,1,0.282497748468785,1,0.2309042235945,0.99989445806442,0.359051431873744,0.973901364243365,0.55198394308698,0.793018057809787,0.970226546351361
"gene2277",0.50693298044323,1,0.247371699467731,1,0.272347715045328,1,0.706323496634325,1,0.926433486218695,1,0.98040581730971
"gene2278",0.489768517844119,1,0.129081277035911,1,0.213675863752843,0.999999939602112,0.786167674942815,0.998890111804627,0.748673927915038,0.998896069410399,0.995243958860459
"gene2279",0.533244044878453,1,0.426567686736729,1,0.403950187758701,0.999997693979892,0.442064113025622,0.999587109090496,0.315614456579049,0.976464864633698,0.977221509590382
"gene2280",0.996648764882577,1,0.993559568360499,1,0.908664588787428,1,0.58572907648835,0.999999977803872,0.444184964258704,0.999532681165044,0.989634813268458
"gene2281",0.903441120862539,1,0.850503794918682,1,0.811138826557633,1,0.607814774922412,0.526744616016835,0.543834271283416,1,0.976378193955179
"gene2282",0.599866125502864,1,0.493909139022048,1,0.61984496217065,1,0.657633350787451,1,0.479277817284824,1,0.980165870493674
"gene2283",0.663496669718722,1,0.513636012429501,1,0.453319179805559,1,0.26183567333882,0.998660489155355,0.17899437186062,0.884413286168171,0.99046312304327
"gene2284",0.858929786002463,1,0.728668356421556,1,0.480959788311587,0.980181961528296,0.481789066748762,0.897752335235059,0.595497993700866,0.772882289765674,0.96357895178443
"gene2285",0.424869155607561,1,0.265820266775696,1,0.135095632031081,0.99999992111979,0.189595418943838,0.999995074333199,0.317514764281855,1,0.979308959736945
"gene2286",0.0227090717306965,1,0.0748941793948978,1,0.183626533391954,1,0.567092669963428,0.999599646234228,0.79388636482045,0.989672642956949,0.977290519102955
"gene2287",0.800916504274016,1,0.226185200762571,1,0.0855282192776458,1,0.344589663818588,1,0.774221028777131,1,0.979665973413133
"gene2288",0.0496071537086301,1,0.01777253470933,0.999986300504651,0.0492457690708591,1,0.086856569037827,0.999997653866577,0.0663026994150375,0.654551265506595,0.964319386052209
"gene2289",0.21204482296054,1,0.0454135530294455,1,0.0127992790465483,0.999330273014925,0.018511123255053,1,0.0262978232422375,1,0.967219590602046
"gene2290",0.639256987945344,1,0.643525371536145,1,0.914266214237085,1,0.983806269968168,1,0.868846174022575,0.271592775498935,0.979212952274774
"gene2291",0.382426841825929,1,0.717343799898546,1,0.639812079907618,1,0.748643672504572,0.999626518482691,0.783505355139897,0.593975508890058,0.975694967913911
"gene2292",0.209230779114952,1,0.423199153461921,1,0.316291616284309,0.999999515987342,0.116948457225157,0.998577962421244,0.0706999785919131,1,0.990692686651174
"gene2293",0.480102954168684,1,0.467230447602737,1,0.744550141360708,1,0.531657438843485,0.998929255558789,0.214509236279818,0.850064683176404,0.991929991716918
"gene2294",0.506385935607707,1,0.301950605592663,1,0.373136428212169,1,0.535498663237935,0.993592175673054,0.693782736063987,0.999275246199837,0.981999095812072
"gene2295",0.149653679602555,1,0.0528247982502565,1,0.0489217755712232,1,0.0869102925661147,0.999999978859104,0.185943749957021,0.348782269421811,0.970417469497916
"gene2296",0.0676396305158089,1,0.0876753321900202,0.999998851904199,0.108037275525316,1,0.141625801107339,0.960352883945443,0.291103388096164,0.987868261466412,0.972580308929239
"gene2297",0.00503585493858427,1,4.6353562681789e-05,1,0.000118941040472054,0.999979781483516,0.00558206092349445,0.999991418225786,0.0688733831736822,0.999995780817734,0.000334750497472225
"gene2298",0.745486681470778,1,0.687739336601625,1,0.850687246175061,0.999996236951921,0.905127500761018,1,0.882416525931187,0.999999903562278,0.981137483275959
